Channel1,Channel2,LabelObject,Grid
6023,5991,No,0
5993,6015,No,0
6017,5991,No,0
6017,6015,No,0
5992,5990,No,0
5918,6015,No,0
5924,6015,No,0
5942,5992,No,0
6017,5966,No,0
6017,5990,No,0
5992,5967,No,0
5992,5991,No,0
6018,5991,No,0
5943,5991,No,0
5993,5990,No,0
5992,5990,No,0
5943,5991,No,0
5942,6016,No,0
5942,5991,No,0
5948,5991,No,0
5942,5991,No,0
5943,6016,No,0
5943,5992,No,0
5942,5992,No,0
5992,5990,No,0
5942,5991,No,0
5924,5991,No,0
6018,5991,No,0
6017,5991,No,0
6024,5991,No,0
5993,6016,No,0
5966,5991,No,0
5949,5991,No,0
6018,5991,No,0
5967,5991,No,0
5966,5991,No,0
6019,5991,No,0
5966,5990,No,0
6019,5990,No,0
5967,5990,No,0
5942,5990,No,0
5942,5991,No,0
5948,5991,No,0
5967,5990,No,0
5967,6016,No,0
5949,5991,No,0
6019,5991,No,0
5942,5991,No,0
5942,5991,No,0
5967,5990,No,0
5967,5991,No,0
5942,6015,No,0
5973,5991,No,0
5943,5991,No,0
6019,5990,No,0
5949,5991,No,0
5942,5991,No,0
6019,5991,No,0
5967,5991,No,0
5943,5990,No,0
5967,5991,No,0
5966,5991,No,0
5942,5991,No,0
5918,5991,No,0
5918,5991,No,0
5942,5991,No,0
6019,5992,No,0
6018,6041,No,0
5994,6041,No,0
5967,6016,No,0
5967,5967,No,0
6018,5966,No,0
6019,5966,No,0
6018,5967,No,0
5943,5990,No,0
5943,6091,No,0
5968,5991,No,0
5943,5967,No,0
5993,5966,No,0
5941,5966,No,0
6018,5991,No,0
6024,6016,No,0
5993,5991,No,0
5993,5991,No,0
5999,5991,No,0
6019,5991,No,0
5991,5991,No,0
6019,5991,No,0
5967,5991,No,0
5942,5991,No,0
5947,6041,No,0
5942,5991,No,0
6019,5966,No,0
6019,6040,No,0
5995,5991,No,0
6018,5966,No,0
6019,5990,No,0
6019,5966,No,0
6019,5966,No,0
6025,5990,No,0
6019,5990,No,0
6019,5991,No,0
6018,5991,No,0
6018,5991,No,0
5941,5991,No,0
6018,6041,No,0
5966,5991,No,0
5942,5990,No,0
5947,5990,No,0
6018,5990,No,0
6018,5991,No,0
5948,5991,No,0
5967,5991,No,0
5967,5990,No,0
6018,5990,No,0
6018,5991,No,0
5994,5990,No,0
6019,5991,No,0
5942,5991,No,0
6018,5991,No,0
5967,5991,No,0
6018,5991,No,0
5966,5991,No,0
5967,5991,No,0
5993,5991,No,0
6018,5991,No,0
6019,5991,No,0
5966,5991,No,0
6019,5991,No,0
6019,5990,No,0
6018,5990,No,0
5944,5990,No,0
5944,5990,No,0
5994,5990,No,0
6019,6091,No,0
5944,6015,No,0
5993,6067,No,0
6018,5990,No,0
5967,5990,No,0
5948,5990,No,0
5967,5990,No,0
5943,5990,No,0
5967,6015,No,0
6019,5990,No,0
6019,5990,No,0
6020,5991,No,0
6018,5990,No,0
5942,6091,No,0
6019,5990,No,0
6018,6014,No,0
6019,5997,No,0
6025,5991,No,0
6019,5966,No,0
6019,5997,No,0
5967,6015,No,0
6019,5991,No,0
6019,6016,No,0
6019,6015,No,0
6018,5991,No,0
5994,5991,No,0
6018,5991,No,0
6019,5990,No,0
6019,5990,No,0
5993,6015,No,0
6019,5990,No,0
5966,5991,No,0
6019,6015,No,0
6019,6014,No,0
5994,5991,No,0
6019,6091,No,0
6019,6066,No,0
6019,6066,No,0
6019,6067,No,0
6019,6091,No,0
5949,6014,No,0
5994,6066,No,0
6019,6067,No,0
5972,6091,No,0
5994,6091,No,0
6018,6066,No,0
6020,6014,No,0
5967,6066,No,0
6019,6066,No,0
5973,6014,No,0
6019,6014,No,0
5967,6014,No,0
6019,6091,No,0
5967,6091,No,0
6019,5997,No,0
5994,5990,No,0
5994,5991,No,0
5994,5996,No,0
6019,6016,No,0
6019,5991,No,0
5994,5992,No,0
6000,5991,No,0
6019,5991,No,0
5994,5997,No,0
6025,5966,No,0
5994,5966,No,0
5994,5972,No,0
6023,5991,No,0
6019,5966,No,0
6019,5966,No,0
6019,5990,No,0
6019,5966,No,0
5944,5966,No,0
5994,5966,No,0
6019,5990,No,0
5944,5990,No,0
5951,5966,No,0
5945,5990,No,0
5994,5991,No,0
6019,5966,No,0
6019,5966,No,0
6019,5966,No,0
6025,6041,No,0
6019,5991,No,0
5967,5991,No,0
6026,5990,No,0
6020,5991,No,0
6019,5991,No,0
6019,5991,No,0
6019,5991,No,0
6019,5991,No,0
5969,6015,No,0
6019,5991,No,0
5994,5991,No,0
6019,5991,No,0
6019,6015,No,0
6019,5990,No,0
5944,5991,No,0
5994,6015,No,0
5944,5991,No,0
5944,5990,No,0
6019,5966,No,0
6019,6014,No,0
6019,5991,No,0
6044,6015,No,0
6019,6092,No,0
5994,6092,No,0
5994,5966,No,0
6019,5997,No,0
6019,5966,No,0
6020,5966,No,0
6019,5990,No,0
6019,5965,No,0
6019,5990,No,0
6025,5990,No,0
6018,5991,No,0
6018,5990,No,0
6019,6014,No,0
6044,5990,No,0
6019,6091,No,0
6019,6091,No,0
6019,5990,No,0
6044,6015,No,0
5945,6015,No,0
6019,5990,No,0
6020,6014,No,0
5994,5991,No,0
5945,5991,No,0
6018,5990,No,0
6020,5990,No,0
6020,5965,No,0
5967,5990,No,0
5994,5990,No,0
6019,5990,No,0
5969,5990,No,0
5994,5990,No,0
6045,6039,No,0
6019,5991,No,0
6019,5991,No,0
6019,6041,No,0
6000,5966,No,0
6019,5991,No,0
6018,6015,No,0
6000,6015,No,0
5945,6015,No,0
5945,5967,No,0
5994,5991,No,0
5994,6015,No,0
6019,5966,No,0
5994,5966,No,0
6019,5990,No,0
5994,5966,No,0
6019,5990,No,0
5969,5990,No,0
5970,5966,No,0
6019,5966,No,0
6020,5991,No,0
5994,6015,No,0
6019,5991,No,0
5994,5966,No,0
5944,5966,No,0
6019,5991,No,0
6019,5966,No,0
5970,5990,No,0
5994,6091,No,0
6019,6091,No,0
6019,5990,No,0
6000,5990,No,0
5995,5991,No,0
5945,5966,No,0
6019,5966,No,0
6019,5991,No,0
6019,5991,No,0
6000,5990,No,0
6020,6014,No,0
5995,5990,No,0
6025,5991,No,0
5994,5966,No,0
5945,6015,No,0
6000,5990,No,0
5994,5991,No,0
6020,5966,No,0
6000,5991,No,0
5945,5991,No,0
5970,5965,No,0
5995,5965,No,0
5944,5966,No,0
5995,5966,No,0
5995,5990,No,0
5994,5966,No,0
6019,6091,No,0
5995,6015,No,0
5945,5990,No,0
5995,6014,No,0
5994,5990,No,0
5994,5990,No,0
6020,5990,No,0
6020,5991,No,0
6020,6040,No,0
6020,5989,No,0
5995,5990,No,0
5995,5990,No,0
5945,5990,No,0
5995,6091,No,0
5994,5990,No,0
5995,5990,No,0
6020,5996,No,0
5945,5991,No,0
5995,5990,No,0
6020,5997,No,0
6019,5989,No,0
5945,5990,No,0
5970,5997,No,0
5995,5966,No,0
5945,5966,No,0
5944,5966,No,0
5952,5990,No,0
5946,5966,No,0
5946,5991,No,0
5945,5966,No,0
5970,5965,No,0
5946,5989,No,0
5945,5965,No,0
5995,5967,No,0
5946,6016,No,0
5946,5990,No,0
6021,5990,No,0
5995,5991,No,0
6020,6091,No,0
6001,6091,No,0
5995,6021,No,0
5945,6091,No,0
5945,5990,No,0
5995,5991,No,0
5995,5991,No,0
5994,5990,No,0
5945,5991,No,0
5995,6015,No,0
5995,5990,No,0
6021,5991,No,0
5995,5991,No,0
6020,5991,No,0
6020,5991,No,0
6020,5992,No,0
6020,6014,No,0
5995,5990,No,0
5945,5991,No,0
5995,5991,No,0
5995,5991,No,0
6020,6092,No,0
6020,5990,No,0
5946,5966,No,0
5995,6040,No,0
5995,5990,No,0
5970,5966,No,0
5996,5990,No,0
6020,5991,No,0
5995,6041,No,0
6020,5991,No,0
6020,5990,No,0
5945,6015,No,0
5995,5990,No,0
5945,5990,No,0
5946,5966,No,0
5946,5967,No,0
5945,6015,No,0
6001,6040,No,0
6020,6015,No,0
6020,5972,No,0
6020,5991,No,0
5946,5990,No,0
5946,5991,No,0
5952,6041,No,0
5945,6016,No,0
5995,5996,No,0
5921,5990,No,0
5945,5990,No,0
5946,5996,No,0
5945,5966,No,0
5951,5991,No,0
5945,5996,No,0
5945,5966,No,0
5946,5991,No,0
5969,5989,No,0
5944,5990,No,0
5995,5989,No,0
5951,5990,No,0
5945,5966,No,0
5945,5990,No,0
5945,5967,No,0
5946,5965,No,0
5921,5990,No,0
5921,5990,No,0
5976,5990,No,0
5946,5991,No,0
5995,5990,No,0
5995,6040,No,0
5945,5966,No,0
5970,5990,No,0
5970,5991,No,0
5995,6040,No,0
5995,5990,No,0
5995,5990,No,0
5945,5990,No,0
5944,5990,No,0
6021,5989,No,0
5952,5991,No,0
5946,5990,No,0
5945,5990,No,0
5995,5990,No,0
5995,5990,No,0
5922,5990,No,0
5995,5990,No,0
5946,5990,No,0
5921,5990,No,0
5995,5990,No,0
5952,5990,No,0
5945,5990,No,0
5970,5991,No,0
5920,5991,No,0
5945,5966,No,0
5946,5966,No,0
5945,5990,No,0
5950,5990,No,0
6021,5990,No,0
5945,5990,No,0
6027,5990,No,0
6020,5990,No,0
6021,5990,No,0
5950,6014,No,0
6021,5990,No,0
6021,5990,No,0
5950,6067,No,0
6021,5990,No,0
5944,5990,No,0
6022,5989,No,0
5946,5966,No,0
5995,5990,No,0
5995,5990,No,0
5996,5991,No,0
5995,5990,No,0
5921,5990,No,0
5969,5991,No,0
5969,5990,No,0
5945,5990,No,0
5952,6014,No,0
6022,6014,No,0
5945,5991,No,0
5952,6014,No,0
5945,5990,No,0
5921,5990,No,0
5921,5991,No,0
5948,5990,No,0
5945,5990,No,0
5946,5991,No,0
5946,5966,No,0
5945,5989,No,0
5920,5965,No,0
5920,5966,No,0
5951,5966,No,0
5946,6091,No,0
5921,5990,No,0
5921,6015,No,0
5927,5989,No,0
5946,6014,No,0
5995,6066,No,0
5976,6066,No,0
5946,6014,No,0
5945,6066,No,0
5921,6014,No,0
5945,6091,No,0
5946,6066,No,0
5945,5990,No,0
5951,6091,No,0
5946,5991,No,0
5921,6014,No,0
5946,5990,No,0
5951,5990,No,0
5946,5990,No,0
5946,5966,No,0
5970,6014,No,0
5971,6014,No,0
5945,5990,No,0
5922,5990,No,0
5951,5991,No,0
5945,5990,No,0
5945,5991,No,0
5945,5990,No,0
5945,5966,No,0
5946,5990,No,0
5945,5966,No,0
5952,5966,No,0
5946,5965,No,0
5946,5991,No,0
5970,5990,No,0
5945,5990,No,0
5920,6015,No,0
6021,6015,No,0
6022,6014,No,0
6022,5990,No,0
5946,6014,No,0
5946,5990,No,0
5945,5990,No,0
5945,6015,No,0
5952,5990,No,0
6021,5990,No,0
5969,5990,No,0
5945,5990,No,0
5945,5990,No,0
5946,5990,No,0
5971,5990,No,0
5952,5991,No,0
5945,5991,No,0
5921,5990,No,0
5921,6014,No,0
5945,5990,No,0
5944,6015,No,0
5945,6015,No,0
5952,5990,No,0
5945,6014,No,0
5945,6014,No,0
5945,5991,No,0
5945,5990,No,0
5945,5991,No,0
5946,5991,No,0
5928,5991,No,0
5946,5966,No,0
5945,5966,No,0
5921,5990,No,0
5927,6016,No,0
5946,5990,No,0
5921,5991,No,0
5921,6066,No,0
5945,6066,No,0
5921,5996,No,0
5921,5990,No,0
5945,6014,No,0
5946,6091,No,0
5921,6091,No,0
5922,6014,No,0
5977,6091,No,0
5946,5991,No,0
5970,6021,No,0
5922,6014,No,0
5945,6066,No,0
5921,6014,No,0
5920,5990,No,0
5927,5991,No,0
5945,6014,No,0
5945,5991,No,0
5945,6014,No,0
5969,6092,No,0
5970,6015,No,0
5945,5996,No,0
6027,6014,No,0
5945,5990,No,0
5921,6021,No,0
5921,6066,No,0
5945,5990,No,0
5946,5991,No,0
5945,5990,No,0
5951,6015,No,0
5946,5990,No,0
5946,6092,No,0
5945,6014,No,0
5946,6066,No,0
5921,5991,No,0
5921,6015,No,0
5922,5990,No,0
5946,5990,No,0
5945,5992,No,0
5921,5966,No,0
5952,5990,No,0
5946,5990,No,0
5945,5990,No,0
5921,5990,No,0
5946,5990,No,0
5922,5991,No,0
5922,6014,No,0
5921,5990,No,0
5921,5989,No,0
5921,6014,No,0
5921,5996,No,0
5952,6014,No,0
5945,6091,No,0
5921,5991,No,0
5945,5991,No,0
5969,6015,No,0
5945,5991,No,0
5970,6015,No,0
6028,5990,No,0
5946,5991,No,0
5921,5991,No,0
5921,6015,No,0
5969,5991,No,0
5946,5990,No,0
5946,6066,No,0
5952,6015,No,0
5946,5990,No,0
5921,5990,No,0
5944,5990,No,0
5996,5990,No,0
5996,5991,No,0
5996,5967,No,0
5946,5966,No,0
5969,5990,No,0
5946,5990,No,0
5952,5966,No,0
5945,6040,No,0
5946,5966,No,0
5920,5990,No,0
5946,5990,No,0
5970,5990,No,0
5970,5990,No,0
5952,5990,No,0
5946,5989,No,0
5921,5990,No,0
5970,6014,No,0
5945,5991,No,0
5946,5991,No,0
5946,5990,No,0
6028,5991,No,0
6021,5990,No,0
5945,5990,No,0
5928,5990,No,0
5946,5990,No,0
5921,5990,No,0
5921,5991,No,0
5951,5991,No,0
5970,5966,No,0
5970,5990,No,0
5922,5991,No,0
5946,5991,No,0
5921,5991,No,0
5920,5991,No,0
5951,5991,No,0
6022,6015,No,0
5946,6092,No,0
6021,6091,No,0
5945,6092,No,0
5921,6014,No,0
5945,5990,No,0
5946,5990,No,0
5969,5990,No,0
6022,5991,No,0
6022,5991,No,0
5970,6015,No,0
6022,6015,No,0
6022,5991,No,0
6022,5991,No,0
5945,5991,No,0
5952,6015,No,0
5946,6014,No,0
5921,6091,No,0
5971,5991,No,0
5946,5990,No,0
5921,5967,No,0
5921,5966,No,0
5927,6040,No,0
5945,5990,No,0
5946,5989,No,0
5996,5990,No,0
5996,5990,No,0
5921,6015,No,0
5971,6014,No,0
5929,6067,No,0
5946,6091,No,0
5996,5990,No,0
5996,5966,No,0
5947,5991,No,0
6021,5991,No,0
5921,6091,No,0
5996,6016,No,0
5946,6015,No,0
5922,5990,No,0
5952,5990,No,0
5946,5991,No,0
5922,5991,No,0
5922,6041,No,0
5947,6016,No,0
5947,5966,No,0
5947,6018,No,0
5953,6016,No,0
5945,5966,No,0
5971,5996,No,0
5922,5991,No,0
5945,5967,No,0
6022,5966,No,0
6021,5990,No,0
6021,6015,No,0
6022,5966,No,0
6022,5990,No,0
6022,5989,No,0
5946,5989,No,0
5921,5990,No,0
5927,6015,No,0
5945,6014,No,0
5921,5991,No,0
5921,5990,No,0
5946,5991,No,0
5971,5966,No,0
5921,5966,No,0
5928,5991,No,0
5946,5990,No,0
5921,5965,No,0
5945,5990,No,0
5953,5990,No,0
5996,5966,No,0
6021,5990,No,0
5952,6014,No,0
5946,6067,No,0
5946,5990,No,0
5921,6014,No,0
5969,5990,No,0
5922,6018,No,0
5922,6014,No,0
6028,5990,No,0
5945,6021,No,0
5920,5991,No,0
5946,5990,No,0
5945,6022,No,0
5946,5967,No,0
5922,5966,No,0
5928,5996,No,0
5946,5989,No,0
5996,6066,No,0
5922,5991,No,0
5946,6014,No,0
5921,5990,No,0
5921,6014,No,0
5945,5990,No,0
6022,5991,No,0
5945,5990,No,0
5945,5990,No,0
5921,6015,No,0
5945,5991,No,0
5946,6092,No,0
5952,6091,No,0
6022,6091,No,0
5945,5991,No,0
5945,5990,No,0
5945,5990,No,0
5946,6014,No,0
5945,5991,No,0
5976,5991,No,0
5946,5990,No,0
5946,6015,No,0
5945,6091,No,0
5921,5990,No,0
5946,5991,No,0
5945,5990,No,0
5929,5990,No,0
5996,5966,No,0
5997,5990,No,0
5945,6014,No,0
5970,5990,No,0
5946,5990,No,0
5945,6014,No,0
5946,5990,No,0
5946,5991,No,0
5946,5990,No,0
5945,5990,No,0
5946,5990,No,0
5922,5990,No,0
5946,5990,No,0
5928,6091,No,0
5922,5991,No,0
5922,5990,No,0
5921,5990,No,0
5945,6091,No,0
5946,5990,No,0
5946,5991,No,0
6022,6021,No,0
5945,5990,No,0
5969,5990,No,0
5945,6091,No,0
5946,6015,No,0
5946,5991,No,0
5946,5990,No,0
5975,5966,No,0
5970,5990,No,0
5946,5990,No,0
5946,5991,No,0
5945,5990,No,0
5921,6015,No,0
5946,5990,No,0
5952,6015,No,0
5945,5991,No,0
6022,5991,No,0
5948,5991,No,0
5922,6040,No,0
5946,5967,No,0
5945,6040,No,0
5952,6015,No,0
5946,5990,No,0
5921,5990,No,0
5945,5966,No,0
5921,5966,No,0
5921,6016,No,0
5921,5990,No,0
5949,6014,No,0
5945,5989,No,0
5946,5991,No,0
5946,5991,No,0
5949,5991,No,0
6022,5966,No,0
6021,5966,No,0
5969,5966,No,0
6021,5991,No,0
6021,5966,No,0
6022,5990,No,0
5970,5990,No,0
5970,6015,No,0
6022,5991,No,0
6022,6092,No,0
5946,6014,No,0
5974,6066,No,0
5945,5989,No,0
5946,5990,No,0
5969,6091,No,0
5946,6091,No,0
5921,5990,No,0
5945,6067,No,0
5970,5991,No,0
5969,5990,No,0
5970,6066,No,0
6028,6041,No,0
5970,6066,No,0
5946,6066,No,0
5921,6066,No,0
6021,6066,No,0
5945,5990,No,0
5997,5996,No,0
6021,5990,No,0
6021,5990,No,0
5946,5996,No,0
5946,5990,No,0
5921,5990,No,0
5946,5996,No,0
5951,5966,No,0
5969,5966,No,0
6022,6041,No,0
5945,6040,No,0
5946,5966,No,0
5945,5996,No,0
5970,5990,No,0
5970,5991,No,0
5945,5997,No,0
6022,5990,No,0
6021,5991,No,0
6022,5973,No,0
5970,5966,No,0
6021,6040,No,0
5946,6046,No,0
5946,6015,No,0
5976,5966,No,0
5946,5996,No,0
5921,5990,No,0
5922,5990,No,0
5946,5997,No,0
5970,5990,No,0
5946,6067,No,0
5953,5990,No,0
5970,5990,No,0
5945,5990,No,0
5922,5991,No,0
6022,5990,No,0
5970,5991,No,0
5946,5990,No,0
5952,5990,No,0
5946,5990,No,0
5922,5991,No,0
5921,5991,No,0
5946,5990,No,0
5922,5989,No,0
5921,5990,No,0
5922,5990,No,0
5922,6014,No,0
5922,6015,No,0
5921,5990,No,0
5951,5990,No,0
5946,5990,No,0
5946,5991,No,0
5945,5990,No,0
5946,5991,No,0
6022,5991,No,0
5946,5991,No,0
6022,5991,No,0
6022,5990,No,0
6021,5990,No,0
6022,5990,No,0
6022,5990,No,0
6022,5996,No,0
6022,5991,No,0
5944,5990,No,0
5921,5995,No,0
5952,5966,No,0
5947,5990,No,0
5945,5996,No,0
5995,5966,No,0
5971,5966,No,0
5922,5972,No,0
5922,5966,No,0
5996,6040,No,0
5946,6044,No,0
5947,6041,No,0
5952,5966,No,0
5996,6015,No,0
5945,6040,No,0
5921,6016,No,0
5921,5990,No,0
6022,5990,No,0
5946,5990,No,0
5951,5991,No,0
5969,6015,No,0
5945,5991,No,0
5946,5991,No,0
5945,5990,No,0
5945,6015,No,0
5945,5990,No,0
5976,5990,No,0
6022,5990,No,0
5946,5991,No,0
5927,5990,No,0
5921,5990,No,0
5921,5990,No,0
5945,6066,No,0
5952,6016,No,0
5946,5967,No,0
5945,6040,No,0
5945,6041,No,0
5922,6040,No,0
5922,5966,No,0
5946,5972,No,0
5951,6015,No,0
5946,5965,No,0
5945,5990,No,0
5946,5990,No,0
5945,6015,No,0
5946,6046,No,0
5945,6015,No,0
5976,6040,No,0
5946,5990,No,0
5946,5991,No,0
5946,5991,No,0
5946,5991,No,0
5946,5991,No,0
5922,6040,No,0
5952,6040,No,0
5970,6040,No,0
5921,6015,No,0
5945,5990,No,0
6022,5990,No,0
6022,5990,No,0
5946,5989,No,0
5946,5990,No,0
5970,5990,No,0
5946,5965,No,0
5976,5990,No,0
5946,5991,No,0
5946,6040,No,0
5921,5990,No,0
5946,5990,No,0
5946,5990,No,0
5947,5990,No,0
5952,6016,No,0
5921,5966,No,0
5945,5991,No,0
6021,5990,No,0
6021,6015,No,0
5996,5966,No,0
5946,5990,No,0
5946,6040,No,0
5946,5966,No,0
6022,6040,No,0
5976,6065,No,0
5922,6015,No,0
5946,6040,No,0
5921,6040,No,0
5946,5990,No,0
6022,5990,No,0
6021,5990,No,0
5945,5966,No,0
5946,5991,No,0
5945,5990,No,0
5952,5990,No,0
5945,5990,No,0
5922,5990,No,0
5922,6015,No,0
5951,6014,No,0
5922,5990,No,0
5921,5990,No,0
5921,5990,No,0
5921,6013,No,0
5921,5989,No,0
5921,6066,No,0
5945,5990,No,0
5946,5989,No,0
5921,6066,No,0
5922,6065,No,0
5951,6020,No,0
5945,6014,No,0
5945,5990,No,0
6021,5990,No,0
5921,6014,No,0
5945,5989,No,0
5946,5990,No,0
5952,5990,No,0
6021,5990,No,0
5945,5990,No,0
5951,5990,No,0
5922,5990,No,0
5946,6015,No,0
6022,6015,No,0
5945,6015,No,0
5920,5990,No,0
5945,6015,No,0
5975,6040,No,0
6022,6015,No,0
5945,5989,No,0
5945,5990,No,0
5920,5990,No,0
5946,5989,No,0
5945,5965,No,0
6021,5966,No,0
5946,6040,No,0
6022,5991,No,0
5975,6065,No,0
5944,5966,No,0
5945,6015,No,0
5945,5966,No,0
5945,5990,No,0
5945,5990,No,0
5969,5966,No,0
5976,5989,No,0
6021,6015,No,0
5946,5966,No,0
5951,5991,No,0
5945,5990,No,0
5946,5965,No,0
5946,6040,No,0
5945,6015,No,0
6021,5990,No,0
5945,5990,No,0
5951,5965,No,0
5945,5989,No,0
5945,5991,No,0
5945,5990,No,0
5921,5966,No,0
5996,5966,No,0
5945,5966,No,0
5952,5989,No,0
5945,5990,No,0
5946,5990,No,0
5945,5990,No,0
5944,5991,No,0
6022,5990,No,0
5921,5991,No,0
5928,5991,No,0
5945,5990,No,0
5921,5991,No,0
5921,6016,No,0
5921,5990,No,0
5921,6066,No,0
5945,5990,No,0
5951,5990,No,0
5945,5990,No,0
5996,5990,No,0
6021,5990,No,0
5945,5965,No,0
5945,5991,No,0
5946,5966,No,0
6022,5966,No,0
5946,5990,No,0
5946,5990,No,0
5952,5990,No,0
5922,6014,No,0
5921,5990,No,0
5946,5990,No,0
5952,5990,No,0
6021,6015,No,0
5996,6040,No,0
5996,5991,No,0
5945,5991,No,0
6022,5990,No,0
6022,5990,No,0
5969,5966,No,0
5970,5991,No,0
5976,5990,No,0
6022,5990,No,0
5921,5990,No,0
5922,5991,No,0
5945,5990,No,0
5921,6014,No,0
5922,5990,No,0
5928,5990,No,0
5922,5991,No,0
5922,5991,No,0
5922,5991,No,0
6002,5990,No,0
5921,5990,No,0
5921,5991,No,0
5922,5990,No,0
5995,5990,No,0
5946,6040,No,0
5921,5991,No,0
5951,6041,No,0
5945,5990,No,0
5945,5991,No,0
5946,5966,No,0
5921,5966,No,0
5946,5990,No,0
5921,5990,No,0
5945,5991,No,0
6022,5991,No,0
6021,5991,No,0
5921,5991,No,0
5921,5991,No,0
5921,5991,No,0
5945,6016,No,0
6028,5991,No,0
6022,5990,No,0
5920,5991,No,0
5951,6041,No,0
5945,5991,No,0
5945,5991,No,0
5946,6015,No,0
5946,6041,No,0
5946,5966,No,0
6022,5966,No,0
6022,6040,No,0
5946,6040,No,0
6022,5966,No,0
6021,5990,No,0
5946,5990,No,0
5996,6016,No,0
6028,5966,No,0
6021,5966,No,0
6021,5966,No,0
5951,5966,No,0
5921,5966,No,0
5945,5990,No,0
5946,5966,No,0
5945,5991,No,0
6022,6065,No,0
6021,6014,No,0
6021,5990,No,0
5945,6015,No,0
5921,6014,No,0
5952,5989,No,0
5946,5990,No,0
5921,6014,No,0
5922,5990,No,0
5971,5965,No,0
5921,5989,No,0
5922,5990,No,0
5928,6015,No,0
5946,5990,No,0
5921,5990,No,0
5922,5966,No,0
5952,5966,No,0
5922,5989,No,0
5921,5989,No,0
5921,5990,No,0
